Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,ProbDef
8,2,60,34,2,1,1,45,95.13605634860212,3500,0,1300,1300,0.34810892959285955
15,1,48,33,2,1,1,78,92.14643433677257,0,0,1150,1661,0.1058876801741502
8,2,36,58,2,1,1,35,94.1019697287375,10000,0,1000,1510,0.13524510860968794
1,6,60,33,1,1,2,35,92.16588722043734,0,0,700,1640,0.11046671098762166
1,2,48,59,2,1,4,35,91.1159283305806,6000,0,850,900,0.5613249286184081
0,2,60,64,2,1,4,35,94.23891130017688,5000,0,820,1205,0.2741731255823923
5,2,36,66,2,1,4,35,92.57688546360484,15000,0,330,837,0.056238154580875166
4,2,60,35,2,1,1,35,95.44915082257545,5500,900,1500,1810,0.3832238350132055
10,5,48,31,2,1,1,35,93.47479622522319,8000,0,1000,1389,0.17638881032756126
0,1,48,23,1,1,1,44,92.60221215622943,0,0,1000,1529,0.4071554981817878
5,1,48,22,2,1,1,51,93.8741744352143,0,0,1500,1564,0.493662277567791
1,5,60,21,1,1,2,35,94.34647067366409,0,0,400,904,0.24920032799262504
0,2,36,25,2,1,1,45,93.10560278612223,3144,1751,225,375,0.3323676819681609
0,2,60,27,2,1,1,35,90.9565526269694,6000,0,1950,2208,0.22474770050567755
16,2,60,40,2,2,1,75,92.75702767351416,5000,2000,400,1309,0.0636622924567904
4,1,60,38,2,1,1,79,91.7448929294257,3000,1500,1350,1624,0.29065457423507884
12,1,36,31,2,2,1,73,90.76715281745811,0,0,200,200,0.35130320513136604
31,2,48,45,2,1,1,45,92.83175147819388,3500,270,900,1522,0.00916671502367912
6,5,60,30,2,1,1,60,92.0271335185177,0,0,200,1083,0.0684549588795112
5,2,36,39,2,1,1,60,89.25184710644938,10000,0,1350,1758,0.24295534283034825
14,5,48,31,1,2,1,35,92.35382538168719,0,0,800,1084,0.229701253767151
0,2,60,59,2,1,4,35,91.61434514441027,12000,0,1150,1157,0.3652600238542426
1,2,60,27,2,2,1,45,94.62805038367038,7000,4500,1650,2060,0.7932402636272597
1,2,48,22,1,2,2,35,91.38809848854916,3000,0,600,1087,0.4233690594188571
5,5,36,21,1,2,1,35,93.170542641879,0,0,250,375,0.483307785736605
18,2,12,58,3,2,1,75,94.59714640381135,6000,0,400,973,0.09688792541539797
3,2,36,41,2,2,1,45,91.39794275774805,25000,0,900,910,0.15182896886502684
2,3,60,38,2,1,2,60,92.60566056189856,4000,0,1000,1270,0.2577665405871299
6,2,36,32,2,2,3,60,94.95038405091881,8000,3000,950,950,0.6658610437853123
7,2,12,40,2,1,1,60,93.3960242477334,6000,0,400,1721,0.02407050616802165
3,2,60,32,2,1,1,35,93.52865082980414,3500,0,1600,2131,0.2724775591811213
11,2,24,41,2,1,1,60,94.18026623533939,15000,0,700,1480,0.07065344516232931
10,1,36,31,2,1,1,90,93.82847323779102,0,0,175,675,0.10389848977577107
17,1,12,46,2,1,1,59,90.35158895362025,0,0,200,600,0.07314973425351383
1,2,48,46,2,1,1,90,92.98990121247611,14000,0,1000,1125,0.2399947501292825
1,5,36,22,1,1,2,35,91.53200286165365,0,0,880,940,0.5897974733162327
2,1,36,28,2,1,2,42,94.89740353989723,0,0,150,898,0.2261033774338397
2,3,48,31,2,1,1,45,92.550062549254,3500,900,300,925,0.1791084866893154
2,5,36,34,2,1,1,60,91.46640669822945,9800,0,900,1316,0.028583490452366318
20,2,24,54,2,1,1,35,89.16800174467285,11500,0,500,1080,0.01575070198872731
18,2,60,44,2,1,1,60,92.53362063554273,4000,500,1300,1725,0.09320780387711547
0,5,60,30,2,1,1,60,92.23973426380834,0,0,900,975,0.3631695015574965
8,3,60,32,2,1,1,35,93.52265099932455,2500,480,950,1350,0.16980391873336725
1,5,24,21,1,1,2,45,90.37365716148129,2500,500,500,1154,0.24284657433101106
3,2,60,29,2,1,1,45,91.48615756791983,3500,1690,1100,1127,0.392833565655052
4,5,36,39,2,1,1,60,92.49563550584591,6000,0,800,1500,0.15273164041405904
5,2,36,45,3,1,4,35,94.16095583397636,6000,0,800,850,0.3598278597450617
18,1,48,53,4,2,3,51,92.80555410167895,0,0,1000,1295,0.2366953093164434
1,1,60,28,2,1,1,60,88.89950567866926,0,0,1350,1419,0.4995884151661894
8,2,24,47,1,2,1,35,91.0240339594082,50000,2000,300,2300,0.0007824447346596442
6,2,48,51,2,1,3,35,90.76302389834818,4000,0,1350,1595,0.3681310947794635
4,2,48,42,2,1,1,35,95.33456111443229,3500,0,1000,1683,0.16152622172548006
7,1,60,38,4,2,1,42,96.96865167938522,0,0,921,921,0.6284923689005617
6,3,48,35,2,1,1,45,94.18367608672727,3500,1125,700,1226,0.13696005884843654
7,2,60,38,2,2,3,60,94.21846971907122,6000,0,1500,1610,0.7705186343372668
2,5,36,19,1,1,2,35,93.07146550815064,0,0,600,790,0.4834188525817426
2,2,60,54,3,2,1,35,90.0913359009284,8000,0,1000,1130,0.31069897836513416
2,1,18,25,1,1,2,44,90.9088040113578,0,0,320,425,0.5134091434317489
12,2,60,34,2,1,1,35,89.24982582401185,6000,2000,500,1457,0.01841070046425649
1,1,60,21,2,1,2,45,90.67829113635705,17000,0,1050,1251,0.32932306226096425
5,2,36,43,2,1,4,75,96.55715003614347,15000,0,1500,2448,0.14952688976619158
1,3,60,28,2,1,2,60,95.01889266815228,6000,720,1650,1930,0.4087296229026219
0,1,60,30,2,1,1,70,93.22814113159883,2000,0,1150,1265,0.5418165990571701
3,2,60,22,1,2,3,35,92.3718548285443,9000,3000,1500,1528,0.6657015458126169
4,1,36,23,2,1,1,46,90.82170213691447,0,0,315,315,0.36607814633354496
45,6,48,62,2,1,1,45,90.47459878454302,0,0,450,935,0.0024215062341575284
0,2,60,39,2,2,1,45,89.223289977926,23000,5000,1050,1625,0.2686118059395321
0,2,60,34,2,2,2,35,93.31169848130028,8000,2000,1450,1800,0.5561286014938575
12,2,60,35,2,2,1,35,93.59383523830334,18500,1300,1550,1584,0.3560863771397053
2,2,60,40,2,1,3,75,92.8905556228974,25000,0,1800,2287,0.3853790821995035
2,3,60,37,2,2,1,60,91.03233019850138,3000,1380,1000,1582,0.4075029145516713
15,2,48,55,2,1,3,45,94.03672038806803,15000,0,650,1243,0.048208396744459016
30,2,48,56,2,2,1,45,93.43010473757546,6000,0,1300,1423,0.12414018086965485
1,1,36,36,4,1,1,65,89.76120249459642,0,0,900,1200,0.32718494430758704
42,2,60,60,2,1,1,45,94.98882360961389,5000,0,1130,1275,0.003416722286362925
10,3,48,28,1,1,1,35,92.88680283212081,3500,933,1000,1529,0.11904632123392413
5,2,48,21,2,1,1,45,92.6346862778017,3000,0,800,1310,0.2272467648814444
6,2,60,36,4,1,3,45,92.83330772145597,5000,0,1000,1341,0.32833343644050833
6,1,60,40,2,1,1,54,90.0364282612664,0,0,1000,1155,0.33040992149152915
4,1,48,32,2,1,1,56,92.83412885664393,0,0,800,1626,0.17685760452944324
31,1,60,59,2,1,1,53,92.17122425048414,0,0,1050,1182,0.04250690523770639
14,2,18,48,2,1,1,35,91.45254695596765,4000,0,250,300,0.09361475402381032
6,2,12,66,3,1,4,35,93.50924934994507,5000,0,550,1450,0.1522293871689058
15,6,60,32,2,1,1,45,93.96914265958965,0,0,500,1131,0.043206726755835936
6,3,60,34,2,1,1,45,94.12698011614944,1500,100,1100,1392,0.22093150034477874
10,2,60,38,2,1,1,45,92.12527885555217,6000,1000,1125,1325,0.11384379876288032
11,2,60,34,2,1,1,35,94.18327431291945,3500,0,950,1241,0.14402395832689865
10,2,6,35,2,2,3,75,89.53119987855877,6000,1500,500,983,0.615855696700673
20,5,60,42,1,1,1,35,92.50166568601523,0,0,800,1520,0.028762698532733312
10,2,36,43,2,1,3,75,93.11886662202072,8000,0,1800,2240,0.14128698711489682
5,1,48,25,2,1,1,55,93.51054318327418,0,0,549,549,0.3768609506401993
12,3,36,51,2,1,1,45,92.65233732712595,4000,0,1200,1400,0.17415264400877062
2,6,60,32,2,1,2,45,91.56578869091423,0,0,1450,1850,0.29905398461101645
9,2,48,47,2,1,3,35,94.40060588021879,45000,1700,3000,3690,0.11890715815176385
9,2,12,26,1,1,1,35,89.13695696318712,4000,0,1000,1776,0.2084867659197207
16,6,30,44,2,1,3,35,92.86410156048584,8000,0,1300,1634,0.1475343550093837
2,5,48,27,4,1,2,35,93.01494459272453,0,0,870,1480,0.2433214410517155
0,2,48,66,2,1,4,35,94.13753757454707,5500,0,1250,1267,0.6555833734167841
2,6,60,26,2,1,3,35,92.39251865868037,0,0,900,1159,0.4839706039406565
3,2,36,49,2,1,3,45,93.29704387511423,4000,0,400,773,0.3057299510088916
1,2,48,28,2,1,1,45,95.0705454855217,4000,1857,1100,1173,0.5033189252040946
1,3,60,32,2,1,1,60,91.25412888025947,4000,1300,1200,1410,0.3622493845137245
0,6,60,30,1,1,2,35,92.11780484612578,0,0,500,1081,0.2059515910911483
2,1,60,43,2,2,2,84,93.3368098247189,0,0,1650,1782,0.8458005100387768
13,2,60,41,2,1,1,75,92.19821731237128,2000,0,1000,1274,0.17629302440314587
14,2,48,32,2,1,2,45,93.28835617899631,4000,112,1300,1346,0.2030489712556748
3,2,60,24,2,1,3,60,93.12936568998192,9000,0,1300,2885,0.13208637418502436
14,2,48,53,2,1,1,45,90.43706326339965,3000,0,1060,1060,0.19354208910548812
5,2,36,65,1,1,4,35,94.41559258330955,10000,0,900,1191,0.21911979514855934
3,1,30,39,2,1,1,58,94.1021595826371,0,0,600,1098,0.25333360102629826
15,2,60,38,2,1,1,60,95.0992552808001,6000,480,1100,1289,0.1534876099665396
6,2,60,33,2,2,1,45,94.85704229736034,10000,0,1000,1658,0.2426125582907418
15,2,60,29,1,1,1,35,93.5583920273823,5000,0,830,1000,0.08149126502339908
10,2,60,47,4,1,1,35,89.42193018230397,7000,0,2550,3500,0.10098546343527713
12,2,36,38,2,1,1,35,93.30051621185619,5000,1100,700,2093,0.023596006209368168
4,5,36,26,1,2,3,35,92.0730664456334,3500,0,1300,1475,0.7660718808130462
15,3,60,33,1,1,1,35,91.95325601268064,5000,0,1000,2244,0.014278283961247784
14,5,18,29,2,1,1,45,90.58191782396995,0,0,600,2120,0.01882842469297104
2,2,60,30,2,1,2,35,90.19221494007374,2500,500,1000,1725,0.16216880333159006
9,2,60,47,2,1,1,60,94.28018939140354,9500,0,600,1164,0.0926581972086182
0,5,60,24,1,1,1,35,92.56893830637658,0,0,1200,1497,0.4646823504722884
14,5,24,28,2,1,1,45,93.46980568535582,0,0,1000,1736,0.06302397219184759
14,2,36,36,2,2,1,75,91.03745348485413,11000,3600,1250,1550,0.4249588885298823
16,2,60,33,2,1,1,45,93.22075598114586,6000,0,1500,1630,0.20263959065824608
29,2,60,52,2,1,2,45,91.1934898187893,2500,0,1186,1286,0.030093896641919825
3,2,60,36,2,2,3,35,89.7061444171383,2500,0,2300,2965,0.8109801438729113
6,2,48,28,2,1,1,45,93.26368170222435,3500,0,650,1255,0.13593715851210386
47,2,48,61,2,1,1,35,93.79587660397888,5500,30,1200,1200,0.008496437034707588
14,2,60,34,2,1,1,45,91.22720194522171,4000,0,1100,1654,0.07694135029716702
5,5,48,23,1,1,2,35,94.89272522282332,0,0,1200,1200,0.4822395202390232
6,6,36,23,1,1,1,35,92.88049556943874,0,0,600,1271,0.16037876164463374
4,5,60,24,2,1,1,35,90.17988054714944,0,0,800,897,0.23399943313650315
1,2,12,61,2,1,4,45,94.45915524234586,20000,0,300,650,0.21339847517534927
8,3,60,45,2,1,3,75,96.6996502845982,35000,0,800,1270,0.023230437607502544
6,5,60,30,4,1,1,45,89.60880207925939,0,0,750,1674,0.055801049852728685
6,5,60,26,1,2,1,35,89.4359794833162,0,0,1800,1921,0.33716641034749856
15,2,60,34,2,1,1,45,93.14052072819831,3500,0,750,1624,0.046776526296389016
17,1,24,50,2,1,3,68,90.70255486847441,1000,0,1000,3782,0.009960174302794422
6,1,60,45,2,1,1,59,94.85937351662011,0,0,1350,1612,0.28804492364666323
18,2,60,51,2,1,1,60,90.73926725351095,8000,0,1100,1350,0.034936702487287384
15,2,48,29,2,2,1,35,91.89254001803788,8500,1300,500,873,0.15718636090039434
0,2,24,20,1,1,2,45,92.87883262132287,2000,1500,300,315,0.3674640782129845
2,2,48,55,2,1,4,35,91.6932831820951,8000,0,800,800,0.3351791054622429
6,1,48,37,1,1,1,55,94.76622688038114,0,0,1450,1650,0.27199754510090784
3,2,24,32,2,1,1,45,90.7022958623412,5000,0,800,1023,0.35607656099677304
18,2,60,42,2,1,1,45,94.0781618170065,3500,0,1850,2034,0.12609082921630446
0,5,60,21,1,1,3,35,93.34507541405418,0,0,1200,1311,0.6494789373076151
3,1,60,30,2,1,1,77,90.52623887383015,0,0,1500,2037,0.31414229198019805
0,3,6,22,1,2,2,35,94.5746825736148,1000,0,250,800,0.5378292061048061
15,2,24,41,2,2,2,45,90.25856996274311,6000,0,700,1888,0.056699203041508085
12,1,60,30,1,2,1,44,93.07610205558906,0,0,1300,1380,0.5264079169468695
15,1,48,45,2,1,1,88,91.45883726481338,3000,0,1300,1591,0.18527335010755774
2,1,60,29,2,1,1,80,97.14682582188289,0,0,1250,1250,0.4079449181788258
14,2,36,39,2,1,1,60,91.10234705237605,5000,0,1350,1355,0.21653373612607826
4,2,36,26,2,1,1,35,93.11526946408695,6500,3900,500,500,0.3948032466103493
1,3,60,22,1,1,2,35,91.6144221692674,4500,4300,1000,1485,0.4178150198985727
4,1,60,53,3,1,4,37,96.21399959986014,20000,0,1300,1498,0.4312891233415965
2,2,36,37,2,1,1,60,91.18509166416187,3500,0,310,1119,0.15498815649127404
1,1,36,28,2,2,1,47,89.8624322735133,0,0,950,1100,0.7134265625245947
15,6,36,39,4,1,1,45,93.8166284486239,4000,0,600,1196,0.05401858711293303
4,2,60,25,1,1,3,35,92.6737556466749,25000,0,2250,2270,0.5231966596775983
3,5,60,27,1,2,1,35,90.80724019483563,0,0,1500,2190,0.4161641106750156
6,2,60,35,2,1,1,60,92.46258326883839,4500,1000,1658,1675,0.4430735204910219
16,5,48,31,1,2,1,35,93.31414524143666,0,0,850,1228,0.2216601188367236
5,2,60,41,2,1,1,60,91.81677241335615,14800,0,2500,2600,0.25710905660127303
31,2,60,58,2,1,1,60,89.7516087236384,8000,0,1500,1655,0.008430513082568734
38,2,24,56,2,2,1,75,91.31107766517547,7000,0,300,1308,0.009316996057338923
1,5,60,26,1,1,1,35,90.71603645132706,0,0,1200,1512,0.4215225206667776
17,2,60,44,2,1,1,45,91.53678814465529,3000,0,800,1654,0.029115406122127662
17,1,60,52,2,1,1,65,90.85208086978409,0,0,1400,1407,0.11488495107165388
22,2,60,54,2,1,1,35,95.12346240904783,3000,0,1050,1282,0.05237122045822696
11,6,60,48,2,1,1,75,90.78371291812114,0,0,1300,1550,0.08166538424773505
5,2,18,28,2,1,1,35,91.71015094423885,5500,0,650,1258,0.16626569297313518
1,1,36,37,2,1,2,75,93.90678641090108,0,0,1100,1871,0.33694076355412084
1,5,48,36,2,1,2,60,93.17690947327966,0,0,1200,1401,0.6133600784738915
14,1,60,38,2,1,1,75,94.0617254752677,0,0,1350,1413,0.23171170736570315
0,5,60,34,2,1,1,45,91.55156265463788,8000,2300,800,1850,0.038634257311487084
20,2,48,60,2,1,3,35,94.95360296374834,12000,0,500,1154,0.015697739103510713
7,2,60,53,2,1,1,45,94.30672638758014,6000,2000,1000,1460,0.09782846224091904
2,5,12,26,1,1,1,35,91.80519698352602,0,0,360,1258,0.1527027690258807
5,2,60,49,2,1,1,35,92.88425623523159,3000,0,1200,1642,0.17717578825270106
4,1,60,37,1,2,1,79,93.61731377891233,0,0,1500,1550,0.17302809444787573
0,2,24,30,2,1,2,60,91.81640610956255,4500,0,400,450,0.5535074242179081
0,5,12,23,1,1,2,35,90.91321062159896,2500,0,120,300,0.4857836969781933
15,2,60,53,2,1,3,45,92.16672919827674,6000,0,1000,1330,0.0772183673337182
2,5,60,24,1,1,3,35,96.2812765153578,7000,2400,2000,2570,0.2865899228118501
1,2,48,35,2,1,3,90,95.23531580194657,11900,0,900,1220,0.2757365714353942
0,2,60,49,2,1,1,60,94.40905849751069,5000,0,1200,1283,0.06283432476080228
4,3,60,37,2,1,3,75,95.20986845666823,10500,1500,1200,1341,0.3894131790915744
11,1,48,53,2,2,1,81,89.46719693139049,0,0,1260,1538,0.2892064505683575
0,1,36,33,2,2,2,76,94.03886903961951,0,0,440,440,0.6774601273524166
2,5,48,22,1,1,1,35,91.67055383699791,0,0,1000,2130,0.06897207624595468
3,1,36,23,1,1,1,59,92.3602987563413,3100,0,700,1199,0.11812897799371615
7,1,60,39,2,1,1,103,95.94003856770975,0,0,950,1215,0.2775639823426641
12,2,60,28,2,1,1,45,93.24072844728818,3000,1750,250,1188,0.022206958865354717
15,1,36,36,2,1,1,60,93.29541444365249,0,0,900,1621,0.08352398581073728
0,5,60,21,1,1,4,35,91.23616815104802,3000,0,1400,1829,0.391310147833725
0,2,60,33,4,1,2,35,91.83397230394246,0,0,1030,1197,0.5499580885742069
8,1,60,56,2,1,1,62,94.33039828747431,5000,0,1000,1149,0.06429630155580479
2,5,24,35,2,1,1,45,92.20457486015482,0,0,1000,2393,0.07466889190988563
23,2,36,41,2,1,1,60,91.3798047315066,37000,180,1000,1457,0.009526470802028906
28,2,36,46,2,1,1,75,94.32845530780077,6000,0,750,800,0.03386803867191748
16,2,36,55,2,1,1,35,93.35455943896643,6000,0,1100,2136,0.029475383407125293
7,2,60,44,2,1,1,90,90.08912382193594,11000,5500,800,945,0.08971978430949293
2,5,48,25,1,1,1,35,90.3896342950074,0,0,900,1763,0.16865776449530834
20,1,60,54,2,1,1,43,90.24440693242944,0,0,800,1263,0.05668775963192167
0,6,30,21,1,1,2,35,92.2763491212273,0,0,400,400,0.3193466455724344
10,5,48,28,1,1,1,35,93.25985522649823,6000,0,1500,2164,0.1116710288729112
5,5,12,32,2,1,3,35,94.67284890129778,0,0,300,750,0.20315484068201375
2,2,36,30,1,1,3,35,91.59397416841139,6500,2300,1750,2750,0.28369571458810844
7,6,24,30,1,1,1,35,95.61846247657967,0,0,400,1541,0.056385048745831966
1,5,60,21,1,1,1,35,92.5880565785468,0,0,900,1088,0.17683813832860826
14,6,60,30,2,1,1,45,92.10637813185403,0,0,1500,2414,0.0646633145655564
0,4,60,26,2,1,2,45,90.86644756907978,5000,0,1300,1429,0.3988689767885899
3,2,60,38,2,1,1,75,91.52692736369252,9000,0,1250,1415,0.32055896951253043
15,2,60,32,2,1,1,45,93.2740639930077,4500,0,1100,1213,0.14918455216034734
10,1,30,51,2,1,1,60,91.48197941835834,0,0,1300,1378,0.3335919329351001
4,2,36,38,2,1,3,35,91.3148200781337,4000,0,800,970,0.32371434222987705
0,1,60,30,2,1,1,64,92.75994479474936,0,0,1400,1475,0.4576043719928538
0,5,48,27,1,1,2,35,94.53193095698163,0,0,700,750,0.3418122343875941
2,2,36,60,2,1,1,35,93.93018231871898,3000,0,825,900,0.2999616628558581
14,2,48,48,2,1,1,45,92.78444596468945,6000,0,800,1037,0.09449258259287872
2,5,60,22,1,2,1,35,92.13970939561388,0,0,1360,1435,0.6554097727407033
3,2,36,47,2,1,3,60,94.21100949861611,10000,0,800,1649,0.17130666767464042
32,2,48,46,2,1,1,45,89.99810522970913,8000,0,1000,1093,0.02029476577200616
1,6,48,27,1,2,2,35,91.59979680808873,0,0,1300,1533,0.6740050923151555
14,2,48,41,2,2,1,75,92.56480524082741,4000,0,800,1117,0.3209410798034457
13,2,48,45,2,1,1,45,90.83137405208694,4000,0,400,1615,0.020574071786962515
16,2,12,56,2,1,3,45,94.85274789254746,17000,0,650,1665,0.0480922273135462
7,3,60,36,2,2,1,60,92.58541930919138,7000,0,2000,2485,0.20141060230747368
14,1,60,41,2,1,1,54,91.4856048642377,0,0,1450,1482,0.3095143851248867
14,3,24,54,2,1,1,45,90.86022391201315,9000,0,650,1150,0.06999163046345933
15,2,60,38,2,1,1,45,94.3943901111328,4000,2600,1250,1616,0.1345859933801491
11,1,60,38,2,1,1,82,93.68257353915178,0,0,900,977,0.3178801680178822
2,5,60,24,1,1,1,35,95.46996283450764,0,0,1600,1600,0.5377294398679767
3,2,60,30,2,1,1,60,92.47255125104559,4500,0,800,975,0.20527734351636734
1,2,60,30,1,2,3,35,93.14031298108802,4000,2100,1500,1950,0.779177887614158
20,2,60,46,2,1,1,35,98.74498940468482,9000,0,800,1300,0.021330419094431258
3,5,18,24,1,1,1,35,93.48327097940748,0,0,200,350,0.3221730260949588
11,2,48,36,2,2,1,35,91.59888864423314,5000,2000,570,1177,0.21407034287041835
1,6,24,24,1,1,1,35,88.64424600258957,0,0,400,550,0.30912006912654355
9,2,60,39,2,1,1,35,94.55154071626787,8000,0,1250,1304,0.038522965322662896
10,2,60,37,2,2,3,60,93.72146599249237,20000,600,1000,1175,0.3091880698010709
22,2,60,42,2,2,1,45,93.52577646422588,5000,0,1350,1650,0.147217402741405
5,1,48,48,2,2,1,46,90.54080298280768,0,0,600,1100,0.32115498395638203
0,2,60,42,2,2,2,35,93.33110274212054,7000,3000,950,950,0.6274381876300151
8,2,60,42,1,1,1,35,93.09155982435597,2500,0,1500,1520,0.34823659585077604
23,2,24,47,2,1,1,35,90.02771234617171,3000,0,400,765,0.03816022505652858
6,1,36,24,2,1,1,63,90.74943244098715,0,0,650,750,0.2770004442847901
6,5,18,27,1,1,3,35,94.03297649539476,0,0,600,2724,0.02454918856098016
7,1,36,49,2,1,1,57,94.91276891527666,0,0,675,675,0.3143467554810044
1,6,36,23,1,1,2,35,93.002681915846,0,0,450,500,0.44304894366204417
5,2,60,32,2,1,1,35,94.80176402667779,4000,0,2000,3400,0.12555650255497544
26,3,60,41,4,2,1,35,89.12818313649832,4700,3100,2400,2700,0.20588290428226244
1,5,60,20,1,1,2,35,90.2001176789347,0,0,1300,1525,0.4999888162415748
5,3,60,31,2,1,1,35,91.76911837274284,3000,0,900,1152,0.23976209277724705
22,2,48,48,2,1,1,60,94.50660259678287,3000,0,1000,1460,0.054087737157511015
20,2,36,49,2,1,1,45,92.89606020365653,9000,0,1100,1794,0.03934853948125017
7,2,60,35,2,2,1,45,93.56730774600527,10000,4000,2400,2432,0.4529197710628564
1,1,36,27,1,1,1,62,88.93843783687375,0,0,600,825,0.1642145234874357
7,5,24,40,2,1,1,60,89.62331555811052,10000,0,1000,3429,0.005853303451635161
7,3,60,32,2,1,1,60,90.59332697413802,3500,2000,1000,2236,0.026714492562820845
16,2,48,48,2,1,3,35,95.84992275962061,5000,0,900,1077,0.01901053243246493
5,2,24,38,2,1,3,60,90.60250740596013,5000,0,1250,2724,0.09432879540343722
3,2,12,24,1,2,1,35,95.20991843605545,6000,0,500,1138,0.40697669233006295
16,2,48,40,2,1,1,60,92.01107560134548,20000,3000,700,834,0.03057322666512258
17,6,48,62,1,1,1,35,97.17724595560608,0,0,900,1000,0.07458661104956286
0,1,60,33,2,1,2,54,95.18409363161928,0,0,1300,1797,0.5001234066780442
0,2,48,63,2,1,4,35,95.32260434562102,6000,2900,1000,1439,0.3988111892273665
8,2,60,51,2,1,1,45,90.22350147723739,4000,0,1000,1250,0.05812482527919924
3,1,60,22,2,1,1,60,89.94335252120403,0,0,950,1945,0.12962762675134398
6,2,24,39,2,1,3,60,94.69214115719572,18000,0,1000,2099,0.06687373280720281
20,2,60,63,2,1,1,45,91.87855321230136,7000,0,1000,1500,0.009745239097675142
16,3,48,34,2,1,1,60,95.40770043882536,2000,0,800,1866,0.04502362690316851
0,2,60,24,1,1,4,35,91.31591141399876,10000,0,1600,1680,0.6698441396282108
5,2,36,52,2,1,1,35,94.54720380553029,12000,5000,1250,1542,0.16367519298322664
1,5,36,20,1,1,1,35,93.29772253925292,0,0,800,995,0.4762393862343464
5,1,60,31,2,2,1,69,93.52618209235817,0,0,1200,1200,0.7304400476087731
15,6,60,46,2,2,3,35,92.33090268171028,8000,0,2250,2758,0.15874517253807588
2,2,36,24,2,2,1,35,95.9405562561108,3100,400,800,1928,0.21210321696761136
1,1,36,46,2,1,1,57,92.14436920660249,0,0,600,800,0.3567226284748207
18,1,24,35,2,1,2,96,90.30047421475435,0,0,600,888,0.2648833898501737
20,2,36,48,2,1,1,45,93.98207621138114,3000,0,900,1193,0.026146066163326057
10,1,18,34,5,1,1,54,94.5818992788894,0,0,800,2215,0.052917529331200544
11,1,24,38,2,2,1,72,91.71701355548596,0,0,270,1676,0.08639605955257075
0,5,60,36,1,1,1,35,92.62333952489578,0,0,1600,1678,0.4556663653095783
1,1,60,22,1,1,1,46,90.71782006845584,0,0,1600,1989,0.4980267475224352
36,2,60,55,2,1,1,45,94.8831677492585,12000,0,2000,2684,0.014916494620075528
11,1,18,28,2,2,3,64,92.48478018804117,2000,0,700,1224,0.33849386688472904
8,2,36,31,2,1,1,45,93.48416436929281,5000,2000,540,1102,0.14526129459150874
2,2,36,28,2,1,1,45,87.78026731470791,2000,0,550,1572,0.16134318477521453
4,1,36,38,2,1,1,55,92.92223696623695,0,0,350,850,0.21176571539962866
4,2,60,32,2,1,1,60,88.710913004407,3500,0,830,935,0.2394473726616117
3,2,60,38,1,1,1,35,92.80904562264001,5000,0,1500,1934,0.1112509664833413
1,5,48,18,1,1,2,45,92.95543692779889,4000,0,600,1472,0.15496362209252265
16,2,36,55,2,2,1,60,94.4567729506357,5000,0,1200,1460,0.13763826460889111
12,2,36,38,2,1,1,60,92.18850320127794,5000,0,700,950,0.13672954430418266
18,2,60,48,2,1,1,45,89.85723102113087,5500,25,800,1021,0.061212945027753464
10,2,48,50,2,1,3,45,92.05432118217819,11500,0,500,1195,0.050957445789819325
14,2,60,43,2,1,1,60,92.61661690989538,5000,0,1250,1557,0.1257349076098365
2,5,36,26,1,1,3,35,94.81050838982289,0,0,750,865,0.530685619917043
7,2,36,23,2,1,1,35,93.09974410202388,5000,400,1500,1785,0.18843275993271108
5,2,36,38,2,1,3,60,91.70364176280115,4000,0,1050,1443,0.4808236994908112
5,2,48,39,2,2,3,60,89.56740053953322,10000,0,875,875,0.6685616079889617
27,2,18,48,2,1,3,35,89.77787681891216,5000,0,800,1578,0.04476186593274396
3,1,36,30,2,2,3,59,94.83431934712083,0,0,1300,2115,0.5972800219071931
2,3,48,30,2,2,1,45,93.13497805611172,5000,0,1150,1627,0.3674417576339044
10,6,60,48,2,1,1,35,92.63352546899688,4000,1500,1520,1636,0.11414969324187185
16,2,6,41,2,1,1,75,93.76815141987942,3000,0,200,625,0.12211257042188005
15,2,60,39,2,1,3,60,93.41767376350641,40000,0,1500,4000,6.15583867778237e-05
4,5,60,25,2,1,3,35,93.55015864533452,25000,0,1650,1900,0.2680436284358509
3,5,36,20,1,2,1,35,91.71314340826551,0,0,600,1625,0.31583355019356685
2,5,36,28,1,1,1,35,96.77107447963104,1000,0,1000,1693,0.1813535913451096
25,3,60,56,2,2,3,90,94.04391193033504,3500,0,800,975,0.15918815723996052
6,1,48,26,1,2,1,65,94.74561387713848,0,0,950,1111,0.42166200724287306
1,3,60,27,2,1,3,35,93.89215997390839,4650,2850,2000,2240,0.6661811003108165
30,2,12,52,2,1,3,45,93.34481602136024,7000,0,1100,2487,0.01848332484741545
10,5,24,33,1,1,3,35,90.02960044573274,70000,12000,1100,1457,0.02513020841210719
4,2,48,24,2,1,1,35,94.4239398301335,2500,0,900,1625,0.19884765192788048
30,2,54,54,3,1,3,35,90.30333756776247,20000,0,1100,1603,0.005622197213521754
20,2,60,44,2,1,1,60,92.14052504766985,3000,0,1400,1599,0.07671716902100588
1,1,60,28,2,1,3,53,86.87468388235891,0,0,1825,2275,0.5056820293725263
2,3,24,20,1,1,3,35,93.00875162607161,54000,0,2000,2600,0.16878610730134938
