Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,ProbDef
0,6,5,36,26,2,1,1,35,119,0,0,1000,2193,0.091135799122131
0,12,5,24,28,1,1,1,35,102,4000,0,250,1150,0.040714908182961695
0,8,1,36,61,1,1,1,42,72,0,0,325,450,0.1923577450259552
0,5,1,36,30,1,2,3,48,127,0,0,650,900,0.5749237937868137
0,2,5,36,28,1,2,1,35,51,0,0,325,525,0.5431978814721389
0,35,1,42,52,2,2,1,58,130,2000,0,1000,1777,0.025641485906023716
0,3,5,60,26,1,1,1,35,83,0,0,1050,1156,0.36204176498264673
0,20,2,60,54,2,1,1,35,100,5000,0,1600,2500,0.04017513896789524
0,17,2,24,36,2,1,1,45,115,300,0,600,1642,0.042167444336851906
0,14,2,36,56,2,1,1,35,160,2000,0,550,685,0.07234571057602873
0,6,5,48,38,5,1,1,35,98,0,0,500,580,0.23990800852820018
0,6,1,36,26,2,1,1,47,120,0,0,1250,1657,0.3835496497727827
1,2,5,48,33,1,2,2,35,82,0,0,1050,1332,0.6169576333352695
0,13,2,60,46,2,2,1,90,115,2500,350,1200,1222,0.44688501217343796
0,1,3,60,26,2,1,1,45,137,5000,0,1350,1471,0.392102719260869
1,2,5,48,25,2,1,1,35,48,6500,0,900,912,0.4496482456065746
1,1,5,48,23,1,1,2,35,72,0,0,1078,1079,0.5819907384996933
0,15,2,24,40,2,2,1,35,143,10000,0,3000,6468,0.02042428403206254
0,8,5,60,31,1,1,3,35,107,0,0,1250,1499,0.28399997666671245
0,3,2,36,28,2,1,3,35,180,5000,0,375,1139,0.10048460808588662
0,9,5,36,28,1,1,1,35,65,0,0,600,1446,0.10343792726881752
0,0,5,60,24,1,1,2,35,103,8000,0,1070,1405,0.28524446608060183
1,2,2,60,27,1,2,1,35,120,8000,0,975,1140,0.4560515710623303
0,0,3,18,27,2,1,1,45,60,0,0,750,1050,0.5808120734355983
0,16,5,60,30,2,1,1,35,80,2000,0,1200,1371,0.14743202005422892
0,6,2,60,42,4,1,1,35,87,10000,0,1400,1725,0.2626950134840391
0,3,2,60,42,2,1,1,60,143,5000,0,850,1059,0.20278361629554606
1,7,1,36,29,2,1,1,58,125,0,0,1100,1350,0.37828682922777834
0,20,2,60,37,0,2,3,35,70,10000,0,1300,1675,0.2059440020578436
0,15,2,60,35,2,1,1,75,290,15000,0,775,951,0.018855732998441906
0,2,2,36,30,2,1,1,45,350,4000,0,800,1800,0.025379023815638918
1,1,2,24,56,2,2,1,45,151,7500,0,800,1300,0.3525998319307893
0,3,2,60,36,2,1,3,60,139,6000,0,1200,1343,0.38682728005375555
0,20,2,60,48,2,1,1,45,178,25000,700,800,1150,0.010685895196700749
1,2,2,36,54,1,2,1,35,352,30000,0,750,1061,0.030725009619516217
0,3,1,60,48,2,1,4,77,24,0,0,1700,1803,0.8251700580351109
1,1,5,48,40,1,2,1,35,80,3500,0,1100,1144,0.6347781837009638
1,2,1,36,31,2,1,1,45,102,0,0,350,750,0.27131364912893885
0,15,2,60,30,2,1,1,60,140,4000,0,1500,1505,0.22174923671189734
0,14,2,48,39,2,1,1,60,114,11800,0,1300,1926,0.0868776400364994
0,3,5,18,21,1,1,1,35,176,8000,0,1200,2150,0.12315946160787268
0,1,5,36,19,1,1,1,35,73,3000,0,1000,1200,0.47281004386704983
1,5,2,60,34,2,1,1,60,233,6000,2000,1980,2126,0.32318617524357585
1,10,2,60,26,2,1,1,35,73,4000,2000,1700,1900,0.4331585648381778
0,5,1,48,31,1,2,1,47,120,0,0,900,1492,0.3813662913146147
0,5,5,48,23,1,1,1,35,82,0,0,1550,1630,0.5198204683622344
0,2,2,60,23,1,1,1,45,75,7000,0,1070,1209,0.40023491870457545
0,35,2,24,51,2,1,1,35,250,6000,0,450,1902,0.000752782465456112
1,1,5,36,24,1,2,2,35,50,0,0,1750,1850,0.8983012632804772
0,15,6,36,41,2,1,1,45,195,0,0,525,600,0.05674458635227935
0,1,5,24,21,1,1,2,35,90,0,0,900,1307,0.4612874536412393
0,15,2,48,37,2,2,3,45,178,30000,9500,2400,3120,0.3314984938713809
1,0,5,48,30,1,2,1,35,274,0,0,2000,2354,0.4684089500950119
0,15,2,48,51,2,1,1,45,85,4000,0,600,1298,0.04824115164177902
1,10,1,24,39,1,2,4,55,195,0,0,400,435,0.41660652797222847
1,1,5,36,23,1,1,2,35,70,2000,0,1050,1410,0.47646938504448255
0,16,5,60,31,2,2,1,35,150,0,0,1300,1400,0.2445448471574096
0,1,1,36,27,2,2,1,46,108,0,0,475,550,0.6541636511723566
0,0,2,60,56,2,1,1,45,150,10000,0,1000,1798,0.08411266268735622
0,14,2,48,40,2,1,1,75,335,8000,0,1800,2208,0.04674708312109428
0,4,1,60,24,2,1,1,50,151,0,0,900,1155,0.2572523202469966
0,26,1,36,61,2,1,1,56,109,0,0,400,425,0.047439298048820015
1,2,6,60,22,2,2,1,60,125,0,0,1100,1281,0.5663773223459466
1,30,1,48,55,2,2,1,51,160,0,0,1100,1100,0.09424812624156409
0,11,5,24,28,1,1,1,35,82,0,0,400,800,0.13913990649923372
0,25,1,60,52,2,1,1,55,199,0,0,1250,1262,0.04669280378108594
1,7,1,60,32,2,1,1,46,111,0,0,1200,1373,0.32870975252245155
0,2,2,48,44,2,2,1,60,310,20000,600,1700,2700,0.08082478851848972
0,11,5,60,27,1,2,1,35,57,0,0,600,1537,0.12764242076523716
1,0,4,36,38,2,1,2,60,95,0,0,1000,1647,0.38680901533474904
0,11,2,60,34,1,1,1,35,103,4500,2000,1200,1410,0.20386871722509736
0,15,1,48,40,2,1,1,57,120,0,0,1000,1500,0.11429921447394366
0,8,5,36,26,1,1,1,35,65,0,0,500,1715,0.06339517064405789
1,1,1,36,44,2,2,1,54,90,0,0,1500,2100,0.7147712693703261
1,0,1,48,46,2,1,2,72,116,0,0,860,965,0.5063859936760621
1,2,2,60,32,2,1,2,60,75,5500,1500,1400,1732,0.5278239184119647
0,9,2,12,30,2,2,3,60,93,6500,2235,500,1550,0.3264969973455454
1,1,2,24,49,2,2,2,35,90,7000,0,265,300,0.5588633975854101
0,2,5,48,24,1,1,1,35,64,0,0,1500,1734,0.5518569109414106
0,3,5,60,35,1,1,1,35,190,2500,0,1400,1561,0.20152194381713048
0,14,1,60,30,2,1,1,55,95,0,0,850,1015,0.18182925114638657
0,3,2,48,29,1,1,1,35,76,4000,1500,800,1500,0.21494570510961308
1,0,2,60,27,2,1,2,35,74,5000,2500,1550,1555,0.7216546129178136
0,7,6,60,27,1,1,1,35,78,0,0,1500,1878,0.28596952830908096
0,16,2,48,41,2,1,1,45,108,9000,0,1150,1235,0.13524006309644884
0,20,2,60,47,2,1,1,90,212,11000,0,1150,1669,0.022482384678830656
1,3,6,60,29,2,1,3,35,128,0,0,1100,1350,0.3178784665133236
0,23,6,60,43,2,1,1,60,155,0,0,1650,2270,0.039714344712080824
0,4,2,12,54,2,1,1,75,83,3000,0,600,1468,0.2073906806715754
0,8,2,60,34,2,1,1,45,100,3500,0,1300,1300,0.34810892959285955
0,15,1,48,33,2,1,1,78,179,0,0,1150,1661,0.10588768017415019
0,8,2,36,58,2,1,1,35,85,10000,0,1000,1510,0.13524510860968797
1,1,6,60,33,1,1,2,35,96,0,0,700,1640,0.11046671098762166
0,1,2,48,59,2,1,4,35,33,6000,0,850,900,0.5613249286184081
0,0,2,60,64,2,1,4,35,101,5000,0,820,1205,0.2741731255823923
0,5,2,36,66,2,1,4,35,178,15000,0,330,837,0.05623815458087516
0,4,2,60,35,2,1,1,35,85,5500,900,1500,1810,0.3832238350132055
0,10,5,48,31,2,1,1,35,47,8000,0,1000,1389,0.17638881032756126
0,0,1,48,23,1,1,1,44,88,0,0,1000,1529,0.4071554981817878
1,5,1,48,22,2,1,1,51,156,0,0,1500,1564,0.493662277567791
0,1,5,60,21,1,1,2,35,45,0,0,400,904,0.24920032799262504
0,0,2,36,25,2,1,1,45,121,3144,1751,225,375,0.33236768196816086
0,0,2,60,27,2,1,1,35,295,6000,0,1950,2208,0.22474770050567755
0,16,2,60,40,2,2,1,75,120,5000,2000,400,1309,0.0636622924567904
1,4,1,60,38,2,1,1,79,188,3000,1500,1350,1624,0.29065457423507884
0,12,1,36,31,2,2,1,73,131,0,0,200,200,0.351303205131366
0,31,2,48,45,2,1,1,45,181,3500,270,900,1522,0.00916671502367912
0,6,5,60,30,2,1,1,60,72,0,0,200,1083,0.0684549588795112
0,5,2,36,39,2,1,1,60,150,10000,0,1350,1758,0.24295534283034823
0,14,5,48,31,1,2,1,35,100,0,0,800,1084,0.229701253767151
1,0,2,60,59,2,1,4,35,131,12000,0,1150,1157,0.3652600238542426
1,1,2,60,27,2,2,1,45,62,7000,4500,1650,2060,0.7932402636272597
0,1,2,48,22,1,2,2,35,125,3000,0,600,1087,0.4233690594188571
0,5,5,36,21,1,2,1,35,62,0,0,250,375,0.48330778573660504
0,18,2,12,58,3,2,1,75,158,6000,0,400,973,0.09688792541539795
0,3,2,36,41,2,2,1,45,270,25000,0,900,910,0.15182896886502684
1,2,3,60,38,2,1,2,60,150,4000,0,1000,1270,0.2577665405871299
1,6,2,36,32,2,2,3,60,149,8000,3000,950,950,0.6658610437853123
0,7,2,12,40,2,1,1,60,225,6000,0,400,1721,0.02407050616802165
0,3,2,60,32,2,1,1,35,138,3500,0,1600,2131,0.27247755918112126
0,11,2,24,41,2,1,1,60,100,15000,0,700,1480,0.07065344516232931
0,10,1,36,31,2,1,1,90,153,0,0,175,675,0.10389848977577108
0,17,1,12,46,2,1,1,59,141,0,0,200,600,0.07314973425351383
0,1,2,48,46,2,1,1,90,170,14000,0,1000,1125,0.2399947501292825
1,1,5,36,22,1,1,2,35,59,0,0,880,940,0.5897974733162327
1,2,1,36,28,2,1,2,42,67,0,0,150,898,0.22610337743383968
0,2,3,48,31,2,1,1,45,65,3500,900,300,925,0.1791084866893154
0,2,5,36,34,2,1,1,60,400,9800,0,900,1316,0.028583490452366318
0,20,2,24,54,2,1,1,35,175,11500,0,500,1080,0.01575070198872731
0,18,2,60,44,2,1,1,60,110,4000,500,1300,1725,0.09320780387711548
0,0,5,60,30,2,1,1,60,128,0,0,900,975,0.3631695015574965
0,8,3,60,32,2,1,1,35,95,2500,480,950,1350,0.16980391873336725
0,1,5,24,21,1,1,2,45,114,2500,500,500,1154,0.24284657433101103
0,3,2,60,29,2,1,1,45,130,3500,1690,1100,1127,0.39283356565505195
0,4,5,36,39,2,1,1,60,100,6000,0,800,1500,0.15273164041405904
0,5,2,36,45,3,1,4,35,142,6000,0,800,850,0.3598278597450617
1,18,1,48,53,4,2,3,51,164,0,0,1000,1295,0.2366953093164434
0,1,1,60,28,2,1,1,60,150,0,0,1350,1419,0.49958841516618935
0,8,2,24,47,1,2,1,35,320,50000,2000,300,2300,0.0007824447346596441
0,6,2,48,51,2,1,3,35,105,4000,0,1350,1595,0.3681310947794635
0,4,2,48,42,2,1,1,35,111,3500,0,1000,1683,0.16152622172548003
1,7,1,60,38,4,2,1,42,70,0,0,921,921,0.6284923689005617
0,6,3,48,35,2,1,1,45,125,3500,1125,700,1226,0.13696005884843654
1,7,2,60,38,2,2,3,60,40,6000,0,1500,1610,0.7705186343372668
1,2,5,36,19,1,1,2,35,45,0,0,600,790,0.48341885258174266
1,2,2,60,54,3,2,1,35,180,8000,0,1000,1130,0.31069897836513416
1,2,1,18,25,1,1,2,44,85,0,0,320,425,0.513409143431749
0,12,2,60,34,2,1,1,35,187,6000,2000,500,1457,0.018410700464256493
0,1,1,60,21,2,1,2,45,100,17000,0,1050,1251,0.32932306226096425
1,5,2,36,43,2,1,4,75,192,15000,0,1500,2448,0.14952688976619158
1,1,3,60,28,2,1,2,60,174,6000,720,1650,1930,0.4087296229026219
0,0,1,60,30,2,1,1,70,100,2000,0,1150,1265,0.54181659905717
1,3,2,60,22,1,2,3,35,178,9000,3000,1500,1528,0.6657015458126169
1,4,1,36,23,2,1,1,46,108,0,0,315,315,0.36607814633354496
0,45,6,48,62,2,1,1,45,100,0,0,450,935,0.0024215062341575284
0,0,2,60,39,2,2,1,45,150,23000,5000,1050,1625,0.2686118059395321
0,0,2,60,34,2,2,2,35,165,8000,2000,1450,1800,0.5561286014938575
0,12,2,60,35,2,2,1,35,108,18500,1300,1550,1584,0.35608637713970526
0,2,2,60,40,2,1,3,75,67,25000,0,1800,2287,0.3853790821995035
1,2,3,60,37,2,2,1,60,120,3000,1380,1000,1582,0.40750291455167126
0,15,2,48,55,2,1,3,45,88,15000,0,650,1243,0.04820839674445901
0,30,2,48,56,2,2,1,45,75,6000,0,1300,1423,0.12414018086965486
0,1,1,36,36,4,1,1,65,200,0,0,900,1200,0.32718494430758704
0,42,2,60,60,2,1,1,45,232,5000,0,1130,1275,0.0034167222863629256
0,10,3,48,28,1,1,1,35,129,3500,933,1000,1529,0.11904632123392411
0,5,2,48,21,2,1,1,45,100,3000,0,800,1310,0.2272467648814444
0,6,2,60,36,4,1,3,45,85,5000,0,1000,1341,0.32833343644050833
0,6,1,60,40,2,1,1,54,92,0,0,1000,1155,0.33040992149152915
0,4,1,48,32,2,1,1,56,110,0,0,800,1626,0.17685760452944324
0,31,1,60,59,2,1,1,53,80,0,0,1050,1182,0.04250690523770639
0,14,2,18,48,2,1,1,35,143,4000,0,250,300,0.09361475402381032
0,6,2,12,66,3,1,4,35,105,5000,0,550,1450,0.1522293871689058
0,15,6,60,32,2,1,1,45,88,0,0,500,1131,0.04320672675583594
0,6,3,60,34,2,1,1,45,124,1500,100,1100,1392,0.22093150034477874
0,10,2,60,38,2,1,1,45,184,6000,1000,1125,1325,0.11384379876288031
0,11,2,60,34,2,1,1,35,100,3500,0,950,1241,0.14402395832689865
0,10,2,6,35,2,2,3,75,50,6000,1500,500,983,0.615855696700673
0,20,5,60,42,1,1,1,35,80,0,0,800,1520,0.028762698532733312
0,10,2,36,43,2,1,3,75,292,8000,0,1800,2240,0.14128698711489682
0,5,1,48,25,2,1,1,55,100,0,0,549,549,0.37686095064019925
0,12,3,36,51,2,1,1,45,130,4000,0,1200,1400,0.17415264400877062
1,2,6,60,32,2,1,2,45,150,0,0,1450,1850,0.29905398461101645
0,9,2,48,47,2,1,3,35,183,45000,1700,3000,3690,0.11890715815176384
0,9,2,12,26,1,1,1,35,91,4000,0,1000,1776,0.2084867659197207
0,16,6,30,44,2,1,3,35,107,8000,0,1300,1634,0.1475343550093837
1,2,5,48,27,4,1,2,35,125,0,0,870,1480,0.24332144105171552
0,0,2,48,66,2,1,4,35,45,5500,0,1250,1267,0.6555833734167841
0,2,6,60,26,2,1,3,35,30,0,0,900,1159,0.48397060394065644
0,3,2,36,49,2,1,3,45,64,4000,0,400,773,0.3057299510088916
0,1,2,48,28,2,1,1,45,116,4000,1857,1100,1173,0.5033189252040946
0,1,3,60,32,2,1,1,60,140,4000,1300,1200,1410,0.36224938451372446
0,0,6,60,30,1,1,2,35,61,0,0,500,1081,0.2059515910911483
1,2,1,60,43,2,2,2,84,86,0,0,1650,1782,0.8458005100387768
0,13,2,60,41,2,1,1,75,89,2000,0,1000,1274,0.17629302440314587
0,14,2,48,32,2,1,2,45,165,4000,112,1300,1346,0.20304897125567478
0,3,2,60,24,2,1,3,60,67,9000,0,1300,2885,0.13208637418502434
0,14,2,48,53,2,1,1,45,95,3000,0,1060,1060,0.19354208910548815
0,5,2,36,65,1,1,4,35,121,10000,0,900,1191,0.21911979514855934
0,3,1,30,39,2,1,1,58,128,0,0,600,1098,0.25333360102629826
0,15,2,60,38,2,1,1,60,90,6000,480,1100,1289,0.1534876099665396
0,6,2,60,33,2,2,1,45,103,10000,0,1000,1658,0.2426125582907418
0,15,2,60,29,1,1,1,35,130,5000,0,830,1000,0.08149126502339907
1,10,2,60,47,4,1,1,35,229,7000,0,2550,3500,0.10098546343527712
0,12,2,36,38,2,1,1,35,143,5000,1100,700,2093,0.02359600620936817
1,4,5,36,26,1,2,3,35,65,3500,0,1300,1475,0.7660718808130462
0,15,3,60,33,1,1,1,35,163,5000,0,1000,2244,0.014278283961247784
0,14,5,18,29,2,1,1,45,162,0,0,600,2120,0.018828424692971038
0,2,2,60,30,2,1,2,35,154,2500,500,1000,1725,0.16216880333159003
0,9,2,60,47,2,1,1,60,55,9500,0,600,1164,0.0926581972086182
1,0,5,60,24,1,1,1,35,53,0,0,1200,1497,0.4646823504722884
0,14,5,24,28,2,1,1,45,192,0,0,1000,1736,0.06302397219184759
0,14,2,36,36,2,2,1,75,115,11000,3600,1250,1550,0.4249588885298823
0,16,2,60,33,2,1,1,45,90,6000,0,1500,1630,0.20263959065824608
1,29,2,60,52,2,1,2,45,175,2500,0,1186,1286,0.030093896641919825
0,3,2,60,36,2,2,3,35,60,2500,0,2300,2965,0.8109801438729113
0,6,2,48,28,2,1,1,45,114,3500,0,650,1255,0.13593715851210386
0,47,2,48,61,2,1,1,35,110,5500,30,1200,1200,0.008496437034707588
0,14,2,60,34,2,1,1,45,130,4000,0,1100,1654,0.07694135029716703
1,5,5,48,23,1,1,2,35,92,0,0,1200,1200,0.48223952023902317
0,6,6,36,23,1,1,1,35,68,0,0,600,1271,0.16037876164463374
0,4,5,60,24,2,1,1,35,130,0,0,800,897,0.23399943313650315
0,1,2,12,61,2,1,4,45,103,20000,0,300,650,0.21339847517534927
0,8,3,60,45,2,1,3,75,200,35000,0,800,1270,0.023230437607502544
0,6,5,60,30,4,1,1,45,170,0,0,750,1674,0.055801049852728685
0,6,5,60,26,1,2,1,35,270,0,0,1800,1921,0.33716641034749856
0,15,2,60,34,2,1,1,45,82,3500,0,750,1624,0.04677652629638902
0,17,1,24,50,2,1,3,68,79,1000,0,1000,3782,0.009960174302794422
1,6,1,60,45,2,1,1,59,139,0,0,1350,1612,0.28804492364666323
0,18,2,60,51,2,1,1,60,205,8000,0,1100,1350,0.034936702487287384
0,15,2,48,29,2,2,1,35,100,8500,1300,500,873,0.15718636090039437
0,0,2,24,20,1,1,2,45,188,2000,1500,300,315,0.36746407821298444
0,2,2,48,55,2,1,4,35,135,8000,0,800,800,0.33517910546224294
1,6,1,48,37,1,1,1,55,200,0,0,1450,1650,0.27199754510090784
0,3,2,24,32,2,1,1,45,120,5000,0,800,1023,0.35607656099677304
0,18,2,60,42,2,1,1,45,172,3500,0,1850,2034,0.12609082921630446
0,0,5,60,21,1,1,3,35,44,0,0,1200,1311,0.6494789373076151
0,3,1,60,30,2,1,1,77,169,0,0,1500,2037,0.31414229198019805
1,0,3,6,22,1,2,2,35,115,1000,0,250,800,0.537829206104806
0,15,2,24,41,2,2,2,45,180,6000,0,700,1888,0.05669920304150809
1,12,1,60,30,1,2,1,44,86,0,0,1300,1380,0.5264079169468695
0,15,1,48,45,2,1,1,88,130,3000,0,1300,1591,0.18527335010755777
0,2,1,60,29,2,1,1,80,200,0,0,1250,1250,0.40794491817882583
0,14,2,36,39,2,1,1,60,167,5000,0,1350,1355,0.21653373612607824
0,4,2,36,26,2,1,1,35,100,6500,3900,500,500,0.3948032466103493
0,1,3,60,22,1,1,2,35,73,4500,4300,1000,1485,0.41781501989857267
1,4,1,60,53,3,1,4,37,22,20000,0,1300,1498,0.43128912334159647
0,2,2,36,37,2,1,1,60,83,3500,0,310,1119,0.15498815649127404
1,1,1,36,28,2,2,1,47,122,0,0,950,1100,0.7134265625245947
0,15,6,36,39,4,1,1,45,116,4000,0,600,1196,0.05401858711293303
0,4,2,60,25,1,1,3,35,100,25000,0,2250,2270,0.5231966596775983
1,3,5,60,27,1,2,1,35,117,0,0,1500,2190,0.4161641106750156
0,6,2,60,35,2,1,1,60,135,4500,1000,1658,1675,0.4430735204910219
0,16,5,48,31,1,2,1,35,72,0,0,850,1228,0.2216601188367236
0,5,2,60,41,2,1,1,60,266,14800,0,2500,2600,0.25710905660127303
0,31,2,60,58,2,1,1,60,293,8000,0,1500,1655,0.008430513082568734
0,38,2,24,56,2,2,1,75,98,7000,0,300,1308,0.009316996057338925
0,1,5,60,26,1,1,1,35,57,0,0,1200,1512,0.4215225206667776
0,17,2,60,44,2,1,1,45,116,3000,0,800,1654,0.029115406122127666
0,17,1,60,52,2,1,1,65,200,0,0,1400,1407,0.11488495107165389
0,22,2,60,54,2,1,1,35,104,3000,0,1050,1282,0.05237122045822696
1,11,6,60,48,2,1,1,75,225,0,0,1300,1550,0.08166538424773505
0,5,2,18,28,2,1,1,35,141,5500,0,650,1258,0.16626569297313518
1,1,1,36,37,2,1,2,75,145,0,0,1100,1871,0.33694076355412084
1,1,5,48,36,2,1,2,60,45,0,0,1200,1401,0.6133600784738915
0,14,1,60,38,2,1,1,75,146,0,0,1350,1413,0.23171170736570315
0,0,5,60,34,2,1,1,45,225,8000,2300,800,1850,0.038634257311487084
0,20,2,48,60,2,1,3,35,142,12000,0,500,1154,0.015697739103510713
0,7,2,60,53,2,1,1,45,161,6000,2000,1000,1460,0.09782846224091905
0,2,5,12,26,1,1,1,35,105,0,0,360,1258,0.1527027690258807
0,5,2,60,49,2,1,1,35,121,3000,0,1200,1642,0.17717578825270106
1,4,1,60,37,1,2,1,79,436,0,0,1500,1550,0.17302809444787573
0,0,2,24,30,2,1,2,60,76,4500,0,400,450,0.5535074242179081
1,0,5,12,23,1,1,2,35,37,2500,0,120,300,0.4857836969781933
0,15,2,60,53,2,1,3,45,148,6000,0,1000,1330,0.0772183673337182
0,2,5,60,24,1,1,3,35,214,7000,2400,2000,2570,0.28658992281185014
0,1,2,48,35,2,1,3,90,174,11900,0,900,1220,0.2757365714353942
0,0,2,60,49,2,1,1,60,400,5000,0,1200,1283,0.06283432476080227
0,4,3,60,37,2,1,3,75,120,10500,1500,1200,1341,0.3894131790915744
1,11,1,48,53,2,2,1,81,210,0,0,1260,1538,0.2892064505683575
1,0,1,36,33,2,2,2,76,155,0,0,440,440,0.6774601273524166
0,2,5,48,22,1,1,1,35,185,0,0,1000,2130,0.06897207624595468
0,3,1,36,23,1,1,1,59,244,3100,0,700,1199,0.11812897799371615
1,7,1,60,39,2,1,1,103,130,0,0,950,1215,0.2775639823426641
0,12,2,60,28,2,1,1,45,167,3000,1750,250,1188,0.022206958865354714
0,15,1,36,36,2,1,1,60,145,0,0,900,1621,0.08352398581073728
0,0,5,60,21,1,1,4,35,149,3000,0,1400,1829,0.391310147833725
1,0,2,60,33,4,1,2,35,78,0,0,1030,1197,0.5499580885742069
0,8,1,60,56,2,1,1,62,266,5000,0,1000,1149,0.06429630155580479
1,2,5,24,35,2,1,1,45,175,0,0,1000,2393,0.07466889190988563
0,23,2,36,41,2,1,1,60,169,37000,180,1000,1457,0.009526470802028904
0,28,2,36,46,2,1,1,75,170,6000,0,750,800,0.033868038671917476
0,16,2,36,55,2,1,1,35,140,6000,0,1100,2136,0.029475383407125293
0,7,2,60,44,2,1,1,90,271,11000,5500,800,945,0.08971978430949293
0,2,5,48,25,1,1,1,35,91,0,0,900,1763,0.16865776449530834
0,20,1,60,54,2,1,1,43,75,0,0,800,1263,0.05668775963192167
1,0,6,30,21,1,1,2,35,162,0,0,400,400,0.3193466455724344
0,10,5,48,28,1,1,1,35,135,6000,0,1500,2164,0.1116710288729112
0,5,5,12,32,2,1,3,35,147,0,0,300,750,0.20315484068201378
1,2,2,36,30,1,1,3,35,177,6500,2300,1750,2750,0.28369571458810844
0,7,6,24,30,1,1,1,35,102,0,0,400,1541,0.056385048745831966
0,1,5,60,21,1,1,1,35,200,0,0,900,1088,0.17683813832860823
0,14,6,60,30,2,1,1,45,130,0,0,1500,2414,0.0646633145655564
1,0,4,60,26,2,1,2,45,150,5000,0,1300,1429,0.3988689767885899
0,3,2,60,38,2,1,1,75,125,9000,0,1250,1415,0.32055896951253043
0,15,2,60,32,2,1,1,45,108,4500,0,1100,1213,0.14918455216034734
0,10,1,30,51,2,1,1,60,150,0,0,1300,1378,0.33359193293510014
0,4,2,36,38,2,1,3,35,142,4000,0,800,970,0.32371434222987705
0,0,1,60,30,2,1,1,64,188,0,0,1400,1475,0.45760437199285375
0,0,5,48,27,1,1,2,35,140,0,0,700,750,0.3418122343875941
0,2,2,36,60,2,1,1,35,122,3000,0,825,900,0.29996166285585807
0,14,2,48,48,2,1,1,45,112,6000,0,800,1037,0.09449258259287872
1,2,5,60,22,1,2,1,35,110,0,0,1360,1435,0.6554097727407033
0,3,2,36,47,2,1,3,60,106,10000,0,800,1649,0.17130666767464042
0,32,2,48,46,2,1,1,45,150,8000,0,1000,1093,0.02029476577200616
1,1,6,48,27,1,2,2,35,105,0,0,1300,1533,0.6740050923151555
0,14,2,48,41,2,2,1,75,72,4000,0,800,1117,0.3209410798034457
0,13,2,48,45,2,1,1,45,106,4000,0,400,1615,0.020574071786962515
0,16,2,12,56,2,1,3,45,65,17000,0,650,1665,0.0480922273135462
1,7,3,60,36,2,2,1,60,300,7000,0,2000,2485,0.20141060230747368
1,14,1,60,41,2,1,1,54,92,0,0,1450,1482,0.3095143851248867
0,14,3,24,54,2,1,1,45,100,9000,0,650,1150,0.06999163046345933
0,15,2,60,38,2,1,1,45,118,4000,2600,1250,1616,0.1345859933801491
1,11,1,60,38,2,1,1,82,71,0,0,900,977,0.3178801680178822
0,2,5,60,24,1,1,1,35,101,0,0,1600,1600,0.5377294398679767
0,3,2,60,30,2,1,1,60,164,4500,0,800,975,0.20527734351636734
0,1,2,60,30,1,2,3,35,57,4000,2100,1500,1950,0.779177887614158
0,20,2,60,46,2,1,1,35,140,9000,0,800,1300,0.02133041909443126
0,3,5,18,24,1,1,1,35,80,0,0,200,350,0.3221730260949588
1,11,2,48,36,2,2,1,35,81,5000,2000,570,1177,0.21407034287041835
0,1,6,24,24,1,1,1,35,114,0,0,400,550,0.30912006912654355
0,9,2,60,39,2,1,1,35,350,8000,0,1250,1304,0.038522965322662896
0,10,2,60,37,2,2,3,60,107,20000,600,1000,1175,0.3091880698010709
0,22,2,60,42,2,2,1,45,120,5000,0,1350,1650,0.147217402741405
0,5,1,48,48,2,2,1,46,110,0,0,600,1100,0.32115498395638203
1,0,2,60,42,2,2,2,35,130,7000,3000,950,950,0.6274381876300151
0,8,2,60,42,1,1,1,35,96,2500,0,1500,1520,0.34823659585077604
0,23,2,24,47,2,1,1,35,114,3000,0,400,765,0.03816022505652858
0,6,1,36,24,2,1,1,63,175,0,0,650,750,0.2770004442847901
0,6,5,18,27,1,1,3,35,140,0,0,600,2724,0.024549188560980165
0,7,1,36,49,2,1,1,57,115,0,0,675,675,0.3143467554810044
1,1,6,36,23,1,1,2,35,66,0,0,450,500,0.44304894366204417
0,5,2,60,32,2,1,1,35,124,4000,0,2000,3400,0.12555650255497544
1,26,3,60,41,4,2,1,35,201,4700,3100,2400,2700,0.20588290428226244
1,1,5,60,20,1,1,2,35,80,0,0,1300,1525,0.4999888162415748
0,5,3,60,31,2,1,1,35,90,3000,0,900,1152,0.23976209277724705
0,22,2,48,48,2,1,1,60,110,3000,0,1000,1460,0.05408773715751101
0,20,2,36,49,2,1,1,45,122,9000,0,1100,1794,0.039348539481250173
0,7,2,60,35,2,2,1,45,315,10000,4000,2400,2432,0.45291977106285636
0,1,1,36,27,1,1,1,62,270,0,0,600,825,0.1642145234874357
0,7,5,24,40,2,1,1,60,200,10000,0,1000,3429,0.0058533034516351605
0,7,3,60,32,2,1,1,60,242,3500,2000,1000,2236,0.026714492562820845
0,16,2,48,48,2,1,3,35,364,5000,0,900,1077,0.019010532432464932
0,5,2,24,38,2,1,3,60,182,5000,0,1250,2724,0.09432879540343722
0,3,2,12,24,1,2,1,35,105,6000,0,500,1138,0.40697669233006295
0,16,2,48,40,2,1,1,60,225,20000,3000,700,834,0.030573226665122584
0,17,6,48,62,1,1,1,35,100,0,0,900,1000,0.07458661104956286
